,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_living15,sqft_lot15,grade_num,bed_bath_ratio,mean_price,id,zip_city,Waterfront
8578,285000.0,3.0,2.5,1870.0,4060.0,2.0,1870.0,2190.0,4060.0,7.0,1.2,540296.5735055795,2517000790,0,0
8580,775000.0,4.0,2.5,2880.0,8400.0,2.0,2050.0,2880.0,7440.0,8.0,1.6,540296.5735055795,7284900405,1,0
8581,400000.0,4.0,3.0,1810.0,5012.0,2.0,1810.0,1670.0,5161.0,7.0,1.3333333333333333,540296.5735055795,3937900120,1,0
8582,570000.0,4.0,2.5,2590.0,8483.0,2.0,2590.0,2660.0,8717.0,9.0,1.6,540296.5735055795,200520120,0,0
8584,1150000.0,3.0,2.25,3250.0,34848.0,1.0,2260.0,2770.0,21512.0,10.0,1.3333333333333333,540296.5735055795,3425059219,0,0
8585,459950.0,4.0,2.0,2760.0,21465.0,1.0,2120.0,2550.0,13144.0,9.0,2.0,540296.5735055795,5469502170,0,0
8586,245000.0,2.0,1.75,1220.0,8382.0,1.0,1220.0,1100.0,8382.0,6.0,1.1428571428571428,540296.5735055795,6303401395,1,0
8587,281000.0,3.0,1.5,1280.0,974.0,3.0,1280.0,1420.0,1422.0,7.0,2.0,540296.5735055795,8822901301,1,0
8589,290000.0,3.0,1.75,1520.0,15090.0,1.0,1520.0,1580.0,18618.0,7.0,1.7142857142857142,540296.5735055795,4396000530,0,0
8590,635000.0,4.0,2.5,2080.0,11176.0,1.0,2080.0,1390.0,7928.0,8.0,1.6,540296.5735055795,4077800590,1,0
8591,310000.0,1.0,1.0,570.0,6000.0,1.0,570.0,1530.0,6000.0,5.0,1.0,540296.5735055795,2461900845,1,0
8592,470000.0,4.0,2.0,1500.0,3659.0,1.0,830.0,1560.0,3706.0,7.0,2.0,540296.5735055795,5366200330,1,0
8593,600000.0,2.0,2.5,2510.0,14878.0,2.0,2510.0,3080.0,13594.0,10.0,0.8,540296.5735055795,6899990230,0,0
8594,279000.0,4.0,2.0,1980.0,10051.0,1.0,1980.0,1520.0,10125.0,7.0,2.0,540296.5735055795,7950700120,0,0
8595,538500.0,3.0,3.5,2500.0,4270.0,2.0,2500.0,2420.0,4205.0,8.0,0.8571428571428571,540296.5735055795,7852090180,0,0
8596,594950.0,4.0,2.5,2720.0,10006.0,2.0,2720.0,2720.0,10759.0,9.0,1.6,540296.5735055795,3066410850,0,0
8598,510000.0,3.0,1.75,1480.0,7040.0,1.0,1480.0,2040.0,7810.0,7.0,1.7142857142857142,540296.5735055795,7436500360,0,0
8599,360000.0,4.0,2.25,2470.0,8686.0,1.0,1270.0,1900.0,7350.0,7.0,1.7777777777777777,540296.5735055795,984210590,0,0
8600,435000.0,2.0,1.0,1650.0,5106.0,1.0,1090.0,1300.0,6947.0,7.0,2.0,540296.5735055795,8024202350,0,0
8601,559000.0,3.0,1.75,1700.0,6500.0,1.0,1700.0,1880.0,6000.0,8.0,1.7142857142857142,540296.5735055795,6392002020,0,0
8602,645000.0,2.0,1.5,1995.0,115670.0,1.5,1995.0,2142.0,29375.0,8.0,1.3333333333333333,540296.5735055795,6398000191,0,0
8603,340000.0,2.0,1.0,1280.0,9690.0,1.0,640.0,1630.0,15884.0,6.0,2.0,540296.5735055795,3904100065,1,0
8604,565000.0,4.0,2.5,2980.0,10459.0,2.0,2980.0,2920.0,7700.0,9.0,1.6,540296.5735055795,5535600150,0,0
8605,575700.0,3.0,1.75,1730.0,6130.0,1.0,1480.0,1730.0,6131.0,7.0,1.7142857142857142,540296.5735055795,8024200820,0,0
8606,1010000.0,3.0,3.25,2420.0,1923.0,2.0,1840.0,1840.0,2890.0,10.0,0.9230769230769231,540296.5735055795,9301300215,1,0
8608,265000.0,5.0,4.0,1400.0,8580.0,1.0,900.0,1220.0,8832.0,7.0,1.25,540296.5735055795,5379801972,0,0
8609,699950.0,4.0,2.0,2070.0,7830.0,1.0,1180.0,2390.0,7830.0,7.0,2.0,540296.5735055795,4077800088,1,0
8610,355000.0,1.0,1.75,750.0,20339.0,1.0,550.0,2020.0,23958.0,4.0,0.5714285714285714,540296.5735055795,1823069059,0,0
8611,381000.0,3.0,1.5,1460.0,11407.0,1.0,1460.0,1470.0,11407.0,7.0,2.0,540296.5735055795,7979900215,1,0
8612,564000.0,5.0,2.25,2140.0,8700.0,1.0,1220.0,1720.0,6670.0,8.0,2.2222222222222223,540296.5735055795,5101404444,0,0
8613,114975.0,2.0,1.0,740.0,6250.0,1.0,740.0,980.0,6957.0,6.0,2.0,540296.5735055795,892000025,1,0
8614,325000.0,1.0,0.75,410.0,8636.0,1.0,410.0,1190.0,8636.0,4.0,1.3333333333333333,540296.5735055795,6303400395,1,0
8615,299990.0,2.0,1.0,1570.0,125452.0,1.0,1570.0,1660.0,46119.0,7.0,2.0,540296.5735055795,2320069189,0,0
8616,751000.0,5.0,2.75,2860.0,5280.0,2.0,2860.0,3150.0,6442.0,9.0,1.8181818181818181,540296.5735055795,2568200610,0,0
8617,425000.0,3.0,2.25,1400.0,6970.0,2.0,1400.0,1800.0,8140.0,8.0,1.3333333333333333,540296.5735055795,6073230230,0,0
8618,665000.0,3.0,1.75,2700.0,5040.0,1.0,1560.0,3010.0,5000.0,8.0,1.7142857142857142,540296.5735055795,1024049006,1,0
8621,190000.0,3.0,1.75,1520.0,9600.0,1.0,1520.0,1590.0,10183.0,7.0,1.7142857142857142,540296.5735055795,5127001320,0,0
8622,314950.0,3.0,1.75,1520.0,9600.0,1.0,1520.0,1590.0,10183.0,7.0,1.7142857142857142,540296.5735055795,5127001320,0,0
8623,601150.0,2.0,2.0,1660.0,5200.0,1.0,1120.0,1260.0,5160.0,7.0,1.0,540296.5735055795,1994200375,1,0
8624,315000.0,2.0,1.0,860.0,8308.0,1.0,860.0,1200.0,8308.0,7.0,2.0,540296.5735055795,7100000035,1,0
8625,545000.0,2.0,1.5,2340.0,13380.0,1.0,1280.0,1490.0,8100.0,7.0,1.3333333333333333,540296.5735055795,6329000705,1,0
8626,565000.0,4.0,2.25,2110.0,10698.0,2.0,2110.0,2220.0,8252.0,8.0,1.7777777777777777,540296.5735055795,7524950870,0,0
8627,175000.0,3.0,1.0,1010.0,7034.0,1.0,1010.0,1440.0,10994.0,7.0,3.0,540296.5735055795,9564800145,0,0
8628,530000.0,3.0,2.0,2330.0,26571.0,2.5,2330.0,2030.0,20037.0,8.0,1.5,540296.5735055795,2077700042,0,0
8630,430000.0,3.0,1.75,1610.0,7900.0,1.0,1310.0,2210.0,7700.0,8.0,1.7142857142857142,540296.5735055795,259000100,1,0
8631,225000.0,3.0,1.75,1460.0,8372.0,1.0,1460.0,1220.0,7803.0,7.0,1.7142857142857142,540296.5735055795,1796360870,0,0
8632,312000.0,5.0,4.0,2900.0,9779.0,2.0,1950.0,1360.0,8000.0,7.0,1.25,540296.5735055795,923049440,0,0
8633,380000.0,3.0,1.0,1260.0,7980.0,1.0,1260.0,1760.0,7606.0,7.0,3.0,540296.5735055795,9144100298,1,0
8634,222200.0,2.0,1.0,1210.0,10000.0,1.0,1210.0,1620.0,10959.0,7.0,2.0,540296.5735055795,3223049158,0,0
8635,1440000.0,5.0,3.5,3420.0,8000.0,2.0,3420.0,1900.0,8000.0,10.0,1.4285714285714286,540296.5735055795,5456000025,0,0
8636,329950.0,4.0,2.5,2120.0,4558.0,2.0,2120.0,2370.0,5506.0,7.0,1.6,540296.5735055795,3558000120,0,0
8637,995000.0,3.0,2.5,2460.0,10300.0,1.0,2460.0,2410.0,5250.0,10.0,1.2,540296.5735055795,6133100120,1,0
8639,692000.0,4.0,2.5,2350.0,9779.0,1.0,2350.0,2700.0,10441.0,10.0,1.6,540296.5735055795,8651480090,0,0
8640,402000.0,2.0,1.0,620.0,2475.0,1.0,620.0,1290.0,2475.0,6.0,2.0,540296.5735055795,2768301490,1,0
8642,249000.0,3.0,1.0,1050.0,8498.0,1.0,1050.0,1050.0,8498.0,7.0,3.0,540296.5735055795,8802400411,0,0
8643,244900.0,3.0,1.5,1360.0,9980.0,1.0,1360.0,1360.0,9750.0,7.0,2.0,540296.5735055795,2953000090,0,0
8644,289900.0,3.0,1.0,1180.0,7068.0,1.0,1180.0,1180.0,7068.0,6.0,3.0,540296.5735055795,7657600025,1,0
8647,440000.0,2.0,2.75,1100.0,1088.0,2.0,750.0,2090.0,4125.0,7.0,0.7272727272727273,540296.5735055795,2902200838,1,0
8648,286000.0,3.0,1.75,1770.0,9000.0,1.0,1090.0,1520.0,21141.0,7.0,1.7142857142857142,540296.5735055795,798000062,0,0
8649,260000.0,3.0,1.0,1200.0,4592.0,1.0,800.0,940.0,4440.0,6.0,3.0,540296.5735055795,3298700941,1,0
8650,355000.0,2.0,2.25,1330.0,10838.0,2.0,1330.0,1390.0,10310.0,8.0,0.8888888888888888,540296.5735055795,114100155,0,0
8651,318000.0,3.0,1.75,1570.0,12506.0,1.0,1570.0,2120.0,13243.0,8.0,1.7142857142857142,540296.5735055795,5151600360,0,0
8652,255000.0,2.0,1.0,1610.0,19965.0,1.0,1610.0,2100.0,28400.0,7.0,2.0,540296.5735055795,523049106,0,0
8653,139000.0,3.0,1.0,1100.0,17334.0,1.0,1100.0,1530.0,18694.0,7.0,3.0,540296.5735055795,3751600025,0,0
8654,485000.0,4.0,2.25,1810.0,7068.0,2.0,1810.0,1460.0,7274.0,7.0,1.7777777777777777,540296.5735055795,6918730230,0,0
8656,588000.0,3.0,1.5,1780.0,4200.0,1.5,1780.0,1380.0,3333.0,8.0,2.0,540296.5735055795,9521100880,1,0
8657,975000.0,3.0,2.5,3050.0,7410.0,1.5,1950.0,1890.0,5814.0,8.0,1.2,540296.5735055795,425049146,0,0
8658,402000.0,3.0,2.0,1540.0,1827.0,2.0,1540.0,1540.0,1827.0,8.0,1.5,540296.5735055795,3630010040,0,0
8659,245000.0,3.0,1.0,1380.0,9875.0,1.0,1380.0,1200.0,6250.0,7.0,3.0,540296.5735055795,6620400025,0,0
8660,445000.0,3.0,1.75,1890.0,32340.0,1.5,1890.0,1890.0,40180.0,8.0,1.7142857142857142,540296.5735055795,8886000021,0,0
8661,195000.0,3.0,1.75,1570.0,8459.0,1.0,1570.0,1650.0,8844.0,7.0,1.7142857142857142,540296.5735055795,766800090,0,0
8662,385000.0,5.0,2.0,2540.0,11750.0,1.0,1480.0,2000.0,12000.0,7.0,2.5,540296.5735055795,4022900571,1,0
8663,450000.0,3.0,1.5,1520.0,7903.0,1.0,1000.0,1520.0,9830.0,7.0,2.0,540296.5735055795,2206700165,0,0
8664,1090000.0,4.0,2.5,2780.0,6837.0,2.0,2780.0,1160.0,6837.0,9.0,1.6,540296.5735055795,4151800530,0,0
8665,396675.0,2.0,1.0,1730.0,6375.0,2.0,1730.0,1180.0,6250.0,6.0,2.0,540296.5735055795,8122600195,1,0
8666,242000.0,5.0,2.25,2340.0,7494.0,1.0,1170.0,1650.0,10125.0,7.0,2.2222222222222223,540296.5735055795,5379805160,0,0
8667,380000.0,3.0,1.75,1300.0,12378.0,1.0,1300.0,1300.0,11596.0,6.0,1.7142857142857142,540296.5735055795,323089095,0,0
8668,496000.0,2.0,1.0,1420.0,4635.0,2.0,1420.0,1810.0,4635.0,7.0,2.0,540296.5735055795,9000025,0,0
8669,399950.0,3.0,2.5,1470.0,4488.0,2.0,1470.0,1400.0,4441.0,7.0,1.2,540296.5735055795,8835200330,0,0
8670,895000.0,4.0,2.5,2850.0,8526.0,2.0,2850.0,2440.0,7072.0,9.0,1.6,540296.5735055795,1239400064,0,0
8671,690000.0,3.0,2.0,2360.0,6149.0,2.0,1560.0,2000.0,6149.0,8.0,1.5,540296.5735055795,2719100115,1,0
8672,270000.0,3.0,1.5,1610.0,8375.0,2.0,1610.0,1610.0,9107.0,7.0,2.0,540296.5735055795,5589300361,1,0
8674,454280.0,3.0,2.5,1470.0,1741.0,2.0,1170.0,1470.0,1583.0,8.0,1.2,540296.5735055795,3630020090,0,0
8675,390000.0,3.0,2.5,1410.0,26375.0,1.0,1410.0,1410.0,12474.0,6.0,1.2,540296.5735055795,1775700011,0,0
8676,275000.0,3.0,1.75,1840.0,14005.0,1.0,1840.0,2170.0,7992.0,8.0,1.7142857142857142,540296.5735055795,9264921110,0,0
8677,300000.0,4.0,2.5,2450.0,8932.0,2.0,2450.0,2410.0,8775.0,8.0,1.6,540296.5735055795,6837820330,0,0
8678,700000.0,3.0,1.75,1500.0,6000.0,1.0,850.0,1700.0,6000.0,7.0,1.7142857142857142,540296.5735055795,6822100750,1,0
8679,520000.0,3.0,1.75,2080.0,6609.0,1.0,1280.0,1680.0,6270.0,7.0,1.7142857142857142,540296.5735055795,6769200040,0,0
8680,715000.0,3.0,2.5,2770.0,39529.0,2.0,2770.0,3010.0,35435.0,9.0,1.2,540296.5735055795,1668500090,0,0
8681,404000.0,3.0,2.5,2370.0,4324.0,2.0,2370.0,2370.0,4348.0,8.0,1.2,540296.5735055795,5104530220,0,0
8682,490500.0,3.0,2.0,3000.0,21883.0,2.0,1970.0,2280.0,14025.0,7.0,1.5,540296.5735055795,726059048,0,0
8683,1490000.0,6.0,2.75,4430.0,6440.0,2.0,2680.0,3530.0,7314.0,10.0,2.1818181818181817,540296.5735055795,8835401250,1,0
8684,557800.0,4.0,1.75,1550.0,6000.0,1.0,1550.0,1550.0,6000.0,7.0,2.2857142857142856,540296.5735055795,6821100090,1,0
8685,571000.0,4.0,2.25,2290.0,9900.0,1.0,1550.0,2320.0,9900.0,8.0,1.7777777777777777,540296.5735055795,5072400100,0,0
8686,410000.0,4.0,2.5,2560.0,4020.0,2.0,2560.0,3010.0,4916.0,9.0,1.6,540296.5735055795,2781200090,0,0
8687,225000.0,3.0,1.5,1240.0,5506.0,1.0,1240.0,1670.0,5589.0,7.0,2.0,540296.5735055795,4006000580,1,0
8688,700000.0,4.0,2.5,2590.0,4498.0,2.0,2590.0,2660.0,5238.0,9.0,1.6,540296.5735055795,3825310530,0,0
8689,500000.0,3.0,1.0,1370.0,3500.0,1.5,1370.0,1590.0,4500.0,7.0,3.0,540296.5735055795,3797000745,1,0
8690,536500.0,2.0,2.0,1360.0,1860.0,1.0,680.0,1440.0,5000.0,7.0,1.0,540296.5735055795,7550801207,1,0
8691,330000.0,3.0,2.5,2060.0,25046.0,1.0,1600.0,2050.0,21255.0,8.0,1.2,540296.5735055795,2468800040,0,0
8692,249950.0,3.0,1.75,1120.0,15210.0,1.0,1120.0,1710.0,8470.0,7.0,1.7142857142857142,540296.5735055795,8092700230,0,0
8693,249000.0,4.0,1.75,1630.0,8410.0,1.5,1630.0,1390.0,8410.0,7.0,2.2857142857142856,540296.5735055795,4435000490,0,0
8694,249000.0,3.0,1.75,1590.0,7535.0,1.5,1590.0,1110.0,6000.0,6.0,1.7142857142857142,540296.5735055795,3686900025,0,0
8695,780000.0,4.0,1.75,2480.0,9195.0,1.0,1390.0,2440.0,9195.0,7.0,2.2857142857142856,540296.5735055795,2450500110,0,0
8696,1200000.0,4.0,2.5,2700.0,4275.0,2.0,2700.0,1810.0,4500.0,9.0,1.6,540296.5735055795,1257200315,0,0
8697,434500.0,3.0,1.75,1930.0,7210.0,1.0,1110.0,1870.0,7877.0,7.0,1.7142857142857142,540296.5735055795,3876312370,0,0
8699,417200.0,2.0,1.0,1000.0,4000.0,1.0,1000.0,1490.0,5000.0,6.0,2.0,540296.5735055795,7550800915,1,0
8700,649990.0,4.0,2.25,2130.0,11900.0,2.0,2130.0,2590.0,11900.0,9.0,1.7777777777777777,540296.5735055795,7504010750,0,0
8701,506000.0,2.0,1.0,1060.0,3588.0,1.0,960.0,1570.0,3741.0,7.0,2.0,540296.5735055795,1175000110,1,0
8702,348000.0,3.0,2.5,1730.0,4004.0,2.0,1730.0,1730.0,5523.0,7.0,1.2,540296.5735055795,9320990090,0,0
8703,301000.0,4.0,2.5,2810.0,6146.0,2.0,2810.0,2810.0,6180.0,9.0,1.6,540296.5735055795,3791400100,0,0
8704,427550.0,2.0,1.0,880.0,4000.0,1.0,880.0,1150.0,4000.0,7.0,2.0,540296.5735055795,6021503885,1,0
8705,361000.0,3.0,1.0,1040.0,6720.0,1.5,1040.0,1880.0,11407.0,7.0,3.0,540296.5735055795,7979900552,1,0
8706,460000.0,2.0,2.5,1830.0,8107.0,1.0,930.0,1260.0,6960.0,7.0,0.8,540296.5735055795,5101405340,1,0
8707,958000.0,4.0,3.5,1800.0,6400.0,2.0,1800.0,1700.0,4736.0,8.0,1.1428571428571428,540296.5735055795,5016003146,1,0
8708,445000.0,5.0,1.75,2460.0,6846.0,1.5,1340.0,1410.0,4800.0,7.0,2.857142857142857,540296.5735055795,2734100065,1,0
8709,373000.0,3.0,2.5,1670.0,3565.0,2.0,1670.0,1510.0,3770.0,7.0,1.2,540296.5735055795,8029650040,0,0
8710,525000.0,4.0,2.25,2660.0,7957.0,1.0,1750.0,1890.0,8250.0,8.0,1.7777777777777777,540296.5735055795,6204410150,0,0
8711,364988.0,3.0,2.5,2850.0,12593.0,2.0,2850.0,2850.0,9435.0,9.0,1.2,540296.5735055795,662310620,0,0
8712,324000.0,2.0,1.0,820.0,8370.0,1.0,820.0,1410.0,8370.0,7.0,2.0,540296.5735055795,924000040,1,0
8713,625000.0,4.0,3.0,2350.0,5627.0,1.0,1490.0,2020.0,5627.0,8.0,1.3333333333333333,540296.5735055795,3333500096,1,0
8714,237500.0,3.0,1.75,1480.0,7830.0,1.0,1480.0,1130.0,7553.0,7.0,1.7142857142857142,540296.5735055795,349400100,0,0
8715,429300.0,6.0,2.25,2930.0,15949.0,1.0,1730.0,1730.0,8550.0,8.0,2.6666666666666665,540296.5735055795,3876000970,0,0
8716,155000.0,3.0,1.0,1250.0,6250.0,1.0,1030.0,1130.0,6250.0,7.0,3.0,540296.5735055795,7883603425,1,0
8717,614000.0,4.0,2.75,2760.0,8160.0,1.5,1780.0,2720.0,8160.0,8.0,1.4545454545454546,540296.5735055795,923000580,1,0
8718,650000.0,3.0,2.5,2380.0,3332.0,2.0,2380.0,2590.0,4382.0,9.0,1.2,540296.5735055795,6635000110,0,0
8719,625000.0,3.0,2.0,1730.0,12219.0,1.0,1730.0,2470.0,13594.0,7.0,1.5,540296.5735055795,7000100775,0,0
8720,587100.0,3.0,2.25,1670.0,6414.0,1.0,1670.0,2130.0,7035.0,8.0,1.3333333333333333,540296.5735055795,6383000690,1,0
8721,380000.0,4.0,2.5,2150.0,37647.0,2.0,2150.0,2410.0,42193.0,8.0,1.6,540296.5735055795,9113600210,0,0
8722,479500.0,2.0,1.0,930.0,5760.0,1.0,730.0,1970.0,5760.0,6.0,2.0,540296.5735055795,5249804760,1,0
8723,382888.0,1.0,1.0,620.0,2380.0,1.0,620.0,980.0,3570.0,6.0,1.0,540296.5735055795,3364900156,0,0
8724,540000.0,4.0,4.25,1960.0,3565.0,2.0,1960.0,1920.0,5750.0,7.0,0.9411764705882353,540296.5735055795,117000001,0,0
8725,691000.0,4.0,2.75,2550.0,8632.0,1.0,1700.0,2550.0,9534.0,8.0,1.4545454545454546,540296.5735055795,7555200230,0,0
8726,760500.0,3.0,2.0,1990.0,3990.0,1.0,1130.0,1710.0,4000.0,7.0,1.5,540296.5735055795,9178600360,1,0
8727,685000.0,4.0,2.5,3550.0,10968.0,2.0,3550.0,3550.0,8583.0,9.0,1.6,540296.5735055795,7853301570,0,0
8728,199129.0,3.0,1.0,860.0,33664.0,1.0,860.0,1290.0,18287.0,6.0,3.0,540296.5735055795,5066400564,0,0
8729,335000.0,3.0,3.0,2031.0,7702.0,2.0,2031.0,2390.0,7700.0,9.0,1.0,540296.5735055795,9264950600,0,0
8730,305100.0,3.0,2.0,1590.0,35988.0,1.0,1590.0,2780.0,23789.0,8.0,1.5,540296.5735055795,4010800110,0,0
8731,830000.0,4.0,2.25,3010.0,12202.0,1.0,3010.0,2480.0,10143.0,9.0,1.7777777777777777,540296.5735055795,1546600120,0,0
8732,810000.0,3.0,2.5,2610.0,8481.0,2.0,2610.0,3140.0,10008.0,10.0,1.2,540296.5735055795,4139440100,0,0
8733,500000.0,3.0,2.25,1440.0,15661.0,1.0,1180.0,1440.0,13963.0,8.0,1.3333333333333333,540296.5735055795,1939050110,0,0
8734,490000.0,3.0,1.75,1920.0,5405.0,1.0,960.0,1190.0,5405.0,7.0,1.7142857142857142,540296.5735055795,6126601445,1,0
8735,490000.0,2.0,1.75,1670.0,4200.0,2.0,1670.0,1340.0,2875.0,7.0,1.1428571428571428,540296.5735055795,9274200620,0,0
8736,272000.0,4.0,1.75,1390.0,10660.0,1.0,1030.0,1800.0,11960.0,7.0,2.2857142857142856,540296.5735055795,2868300061,0,0
8737,280000.0,3.0,2.25,2140.0,7200.0,2.0,2140.0,1890.0,7455.0,7.0,1.3333333333333333,540296.5735055795,3831200210,0,0
8738,233000.0,3.0,1.0,1250.0,6180.0,1.5,1250.0,1490.0,6180.0,7.0,3.0,540296.5735055795,7301300150,1,0
8739,275000.0,3.0,1.0,1080.0,6000.0,1.0,1080.0,1200.0,7210.0,7.0,3.0,540296.5735055795,3368900084,1,0
8740,375000.0,3.0,3.25,2760.0,6420.0,2.0,2110.0,2030.0,7725.0,9.0,0.9230769230769231,540296.5735055795,8856500220,0,0
8741,445000.0,3.0,2.75,2180.0,3703.0,2.0,2180.0,2190.0,3963.0,8.0,1.0909090909090908,540296.5735055795,9527310110,0,0
8742,437500.0,3.0,2.5,1260.0,1125.0,3.0,1260.0,1360.0,1250.0,8.0,1.2,540296.5735055795,2767604712,1,0
8744,358000.0,3.0,1.5,2450.0,12497.0,1.0,2450.0,1560.0,11700.0,7.0,2.0,540296.5735055795,5103900015,0,0
8746,305000.0,2.0,1.0,960.0,8276.0,1.0,960.0,1620.0,6000.0,5.0,2.0,540296.5735055795,2724069010,0,0
8747,415000.0,2.0,1.75,1340.0,4664.0,1.0,1340.0,1350.0,4236.0,8.0,1.1428571428571428,540296.5735055795,8682262170,0,0
8749,733000.0,4.0,3.5,3080.0,5974.0,2.0,3080.0,2950.0,5425.0,9.0,1.1428571428571428,540296.5735055795,8691390770,0,0
8750,411500.0,3.0,1.0,1130.0,8159.0,1.0,1130.0,1570.0,8162.0,7.0,3.0,540296.5735055795,7771300085,1,0
8751,540000.0,3.0,1.75,2280.0,16671.0,1.5,1760.0,1850.0,9351.0,6.0,1.7142857142857142,540296.5735055795,9194101388,0,0
8752,270500.0,3.0,1.5,1952.0,8613.0,1.0,1652.0,1400.0,8712.0,7.0,2.0,540296.5735055795,7633400110,0,0
8753,422250.0,2.0,1.5,1280.0,1256.0,2.0,1200.0,1390.0,1256.0,8.0,1.3333333333333333,540296.5735055795,2767704302,1,0
8754,655000.0,5.0,3.25,3690.0,12353.0,2.0,3690.0,2290.0,9082.0,9.0,1.5384615384615385,540296.5735055795,8562970040,1,0
8757,460000.0,2.0,2.25,1230.0,929.0,2.0,1020.0,1270.0,1370.0,8.0,0.8888888888888888,540296.5735055795,9828702513,1,0
8758,159075.0,4.0,1.5,1580.0,6200.0,1.0,790.0,1320.0,6499.0,6.0,2.6666666666666665,540296.5735055795,7812800515,1,0
8759,470000.0,2.0,1.0,1220.0,4000.0,1.5,1220.0,1580.0,4000.0,6.0,2.0,540296.5735055795,3363900155,1,0
8760,235000.0,2.0,1.0,1020.0,7920.0,1.0,1020.0,1530.0,6900.0,6.0,2.0,540296.5735055795,9448300061,1,0
8761,309950.0,2.0,1.5,1510.0,9843.0,1.0,1510.0,1590.0,9368.0,7.0,1.3333333333333333,540296.5735055795,1840300100,0,0
8762,433000.0,4.0,1.75,1830.0,9600.0,1.0,1010.0,1910.0,11100.0,7.0,2.2857142857142856,540296.5735055795,4246000180,0,0
8763,895000.0,3.0,2.5,2750.0,10000.0,1.0,1650.0,2490.0,10000.0,8.0,1.2,540296.5735055795,7856000110,0,0
8765,835000.0,3.0,2.5,2720.0,13124.0,2.0,2720.0,2760.0,16200.0,9.0,1.2,540296.5735055795,1925069199,0,0
8766,640000.0,2.0,1.0,1360.0,5000.0,1.0,1200.0,1540.0,4000.0,7.0,2.0,540296.5735055795,2771603940,1,0
8767,438000.0,3.0,2.25,2340.0,14279.0,1.0,1340.0,2340.0,13600.0,8.0,1.3333333333333333,540296.5735055795,6028000090,0,0
8768,540000.0,4.0,2.5,2600.0,9935.0,2.0,2600.0,2830.0,7620.0,8.0,1.6,540296.5735055795,5126310110,0,0
8769,325000.0,4.0,2.5,2090.0,7434.0,1.0,1090.0,1260.0,8404.0,7.0,1.6,540296.5735055795,7520000616,1,0
8770,380000.0,4.0,1.75,2260.0,7200.0,1.5,1360.0,1410.0,7465.0,7.0,2.2857142857142856,540296.5735055795,3343900120,0,0
8771,510000.0,2.0,1.0,1390.0,5544.0,1.0,930.0,1710.0,6200.0,7.0,2.0,540296.5735055795,714000195,1,0
8772,380000.0,4.0,2.5,2300.0,7707.0,2.0,2300.0,2320.0,6035.0,8.0,1.6,540296.5735055795,2310100230,0,0
8773,825000.0,4.0,2.5,2810.0,9800.0,1.0,1710.0,2800.0,9800.0,8.0,1.6,540296.5735055795,7856600900,0,0
8776,790000.0,3.0,1.0,1290.0,6380.0,1.5,1290.0,1630.0,6380.0,7.0,3.0,540296.5735055795,5100403405,0,0
8777,287000.0,2.0,1.5,720.0,4346.0,1.0,720.0,790.0,4346.0,6.0,1.3333333333333333,540296.5735055795,3298700302,1,0
8778,509000.0,3.0,3.0,2130.0,5000.0,1.5,1570.0,1638.0,4500.0,7.0,1.0,540296.5735055795,3333001430,1,0
8779,270000.0,3.0,2.25,1750.0,8400.0,1.0,1350.0,2020.0,9110.0,7.0,1.3333333333333333,540296.5735055795,8849700040,0,0
8780,210000.0,3.0,2.0,960.0,9380.0,1.0,960.0,1460.0,9240.0,6.0,1.5,540296.5735055795,3256400051,1,0
8781,415000.0,3.0,1.0,1570.0,11752.0,1.5,1570.0,2010.0,8291.0,8.0,3.0,540296.5735055795,7283900551,1,0
8782,550000.0,3.0,2.5,3070.0,14400.0,1.0,1720.0,2020.0,18211.0,9.0,1.2,540296.5735055795,5067400032,0,0
8784,499950.0,3.0,1.0,1870.0,4984.0,1.0,1120.0,1650.0,5750.0,7.0,3.0,540296.5735055795,3852900026,0,0
8785,659000.0,3.0,1.5,1540.0,5040.0,2.0,1540.0,1590.0,3600.0,8.0,2.0,540296.5735055795,1189000025,1,0
8786,265000.0,2.0,1.5,1440.0,22081.0,2.0,1440.0,1440.0,19544.0,7.0,1.3333333333333333,540296.5735055795,4047200580,0,0
8787,492000.0,4.0,3.75,2810.0,10840.0,2.0,2070.0,2370.0,11248.0,8.0,1.0666666666666667,540296.5735055795,2607720150,0,0
8788,715000.0,4.0,2.5,2450.0,7700.0,1.0,1250.0,2450.0,8000.0,8.0,1.6,540296.5735055795,5459300040,0,0
8789,175000.0,2.0,1.0,1330.0,28270.0,1.5,1330.0,1210.0,6926.0,6.0,2.0,540296.5735055795,2613200025,0,0
8790,975000.0,4.0,3.5,3130.0,52322.0,2.0,2430.0,3200.0,5820.0,9.0,1.1428571428571428,540296.5735055795,686050100,0,0
8791,306950.0,1.0,1.0,730.0,5005.0,1.0,730.0,1630.0,5667.0,5.0,1.0,540296.5735055795,2117700065,1,0
8792,630000.0,4.0,2.0,2480.0,3680.0,1.5,1470.0,1500.0,5750.0,7.0,2.0,540296.5735055795,5742600115,0,0
8793,367500.0,3.0,1.0,1270.0,8792.0,1.0,1270.0,1780.0,8792.0,7.0,3.0,540296.5735055795,2064800600,0,0
8794,699950.0,3.0,3.25,2230.0,5460.0,1.0,1430.0,2070.0,5600.0,8.0,0.9230769230769231,540296.5735055795,34001765,1,0
